Date,Open,High,Low,Close
18-Jan-23,4002.25,4014.16,3926.59,3928.86
19-Jan-23,3911.84,3922.94,3885.54,3898.85
20-Jan-23,3909.04,3972.96,3897.86,3972.61
23-Jan-23,3978.14,4039.31,3971.64,4019.81
24-Jan-23,4001.74,4023.92,3989.79,4016.95
25-Jan-23,3982.71,4019.55,3949.06,4016.22
26-Jan-23,4036.08,4061.57,4013.29,4060.43
27-Jan-23,4053.72,4094.21,4048.7,4070.56
30-Jan-23,4049.27,4063.85,4015.55,4017.77
31-Jan-23,4020.85,4077.16,4020.44,4076.6
01-Feb-23,4070.07,4148.95,4037.2,4119.21
02-Feb-23,4158.68,4195.44,4141.88,4179.76
03-Feb-23,4136.69,4182.36,4123.36,4136.48
06-Feb-23,4119.57,4124.63,4093.38,4111.08
07-Feb-23,4105.35,4176.54,4088.39,4164
08-Feb-23,4153.47,4156.85,4111.67,4117.86
09-Feb-23,4144.25,4156.23,4069.67,4081.5
10-Feb-23,4068.92,4094.36,4060.79,4090.46
13-Feb-23,4096.62,4138.9,4092.67,4137.29
14-Feb-23,4126.7,4159.77,4095.01,4136.13
15-Feb-23,4119.5,4148.11,4103.98,4147.6
16-Feb-23,4114.75,4136.54,4089.49,4090.41
17-Feb-23,4077.73,4081.51,4047.95,4079.09
21-Feb-23,4052.35,4052.35,3995.19,3997.34
22-Feb-23,4001.83,4017.37,3976.9,3991.05
23-Feb-23,4018.6,4028.3,3969.19,4012.32
24-Feb-23,3973.24,3978.25,3943.08,3970.04
27-Feb-23,3992.36,4018.05,3973.55,3982.24
28-Feb-23,3977.19,3997.5,3968.98,3970.15
01-Mar-23,3963.34,3971.73,3939.05,3951.39
02-Mar-23,3938.68,3990.84,3928.16,3981.35
03-Mar-23,3998.02,4048.29,3995.17,4045.64
06-Mar-23,4055.15,4078.49,4044.61,4048.42
07-Mar-23,4048.26,4050,3980.31,3986.37
08-Mar-23,3987.55,4000.41,3969.76,3992.01
09-Mar-23,3998.66,4017.81,3908.7,3918.32
10-Mar-23,3912.77,3934.05,3846.32,3861.59
13-Mar-23,3835.12,3905.05,3808.86,3855.76
14-Mar-23,3894.01,3937.29,3873.63,3919.29
15-Mar-23,3876.74,3894.26,3838.24,3891.93
16-Mar-23,3878.93,3964.46,3864.11,3960.28
17-Mar-23,3958.69,3958.91,3901.27,3916.64
20-Mar-23,3917.47,3956.62,3916.89,3951.57
21-Mar-23,3975.89,4009.08,3971.19,4002.87
22-Mar-23,4002.04,4039.49,3936.17,3936.97
23-Mar-23,3959.21,4007.66,3919.05,3948.72
24-Mar-23,3939.21,3972.74,3909.16,3970.99
27-Mar-23,3982.93,4003.83,3970.49,3977.53
28-Mar-23,3974.13,3979.2,3951.53,3971.27
29-Mar-23,3999.53,4030.59,3999.53,4027.81
30-Mar-23,4046.74,4057.85,4032.1,4050.83
31-Mar-23,4056.18,4110.75,4056.18,4109.31
03-Apr-23,4102.2,4127.66,4098.79,4124.51
04-Apr-23,4128.03,4133.13,4086.87,4100.6
05-Apr-23,4094.5,4099.69,4072.56,4090.38
06-Apr-23,4081.58,4107.32,4069.84,4105.02
10-Apr-23,4085.2,4109.5,4072.55,4109.11
11-Apr-23,4110.29,4124.26,4102.61,4108.94
12-Apr-23,4121.72,4134.37,4086.94,4091.95
13-Apr-23,4100.04,4150.26,4099.4,4146.22
14-Apr-23,4140.11,4163.19,4113.2,4137.64
17-Apr-23,4137.17,4151.72,4123.18,4151.32
18-Apr-23,4164.26,4169.48,4140.36,4154.87
19-Apr-23,4139.33,4162.57,4134.49,4154.52
20-Apr-23,4130.48,4148.57,4114.57,4129.79
